Instance,Income
146543,37937.082
146544,74061.83
146545,83873.914
146546,20127.225
146547,4351.6875
146548,159838.88
146549,103846.42
146550,18961.559
146551,492071.84
146552,95385.15
146553,77921.63
146554,94707.055
146555,26924.018
146556,59038.355
146557,37868.902
146558,63196.58
146559,48928.082
146560,91822.55
146561,15741.973
146562,60247.65
146563,42652.17
146564,94291.086
146565,-572.77484
146566,76428.2
146567,26808.232
146568,229918.69
146569,108464.11
146570,-1898.6115
146571,242641.56
146572,58695.46
146573,120202.35
146574,690952.56
146575,85126.61
146576,16589.479
146577,417668.34
146578,10136.87
146579,118045.51
146580,136650.22
146581,23213.217
146582,31929.945
146583,294467.94
146584,125348.02
146585,87697.555
146586,87546.01
146587,42284.11
146588,137845.36
146589,124958.65
146590,129824.19
146591,67501.67
146592,37376.543
146593,16535.514
146594,893283.56
146595,176378.56
146596,51188.59
146597,454381.56
146598,20198.863
146599,279095.06
146600,9717.506
146601,50742.0
146602,2216.058
146603,66179.766
146604,87832.75
146605,63908.797
146606,336496.25
146607,52116.883
146608,69623.87
146609,85186.38
146610,178198.7
146611,21763.574
146612,21811.16
146613,81010.43
146614,24272.44
146615,303305.56
146616,8918.558
146617,75896.59
146618,27115.127
146619,27886.75
146620,46895.207
146621,64233.64
146622,84634.45
146623,76284.05
146624,48543.68
146625,1243067.9
146626,40023.016
146627,65708.84
146628,91835.63
146629,10006.736
146630,140512.97
146631,78575.54
146632,64846.953
146633,16176.081
146634,78452.67
146635,8552.895
146636,195295.05
146637,133923.67
146638,27798.736
146639,45528.582
146640,269401.94
146641,61464.664
146642,34061.08
146643,294931.4
146644,64697.824
146645,126680.66
146646,6620.808
146647,112230.86
146648,153114.89
146649,25983.969
146650,196098.52
146651,131118.7
146652,321156.75
146653,25564.6
146654,30840.676
146655,11725.655
146656,40173.85
146657,32509.76
146658,191912.6
146659,237571.03
146660,46004.152
146661,200482.28
146662,24536.9
146663,7806.3423
146664,276968.53
146665,230224.2
146666,38690.082
146667,37762.844
146668,11976.355
146669,110219.555
146670,24536.346
146671,41645.41
146672,18775.922
146673,6090.5073
146674,296232.88
146675,457777.16
146676,39981.71
146677,28505.459
146678,28690.645
146679,93884.48
146680,12176.454
146681,21031.793
146682,570337.25
146683,24979.83
146684,45539.22
146685,117807.0
146686,27589.928
146687,77771.945
146688,76820.57
146689,35963.164
146690,127528.35
146691,24910.004
146692,53351.223
146693,215934.77
146694,45896.848
146695,31060.984
146696,98228.35
146697,118504.07
146698,112821.69
146699,61950.984
146700,24732.54
146701,29048.484
146702,74794.79
146703,62159.914
146704,212830.1
146705,47141.95
146706,73239.55
146707,94856.305
146708,689477.1
146709,293056.66
146710,129442.75
146711,79849.67
146712,21128.684
146713,22773.672
146714,53406.414
146715,449376.16
146716,50342.926
146717,285812.53
146718,93047.234
146719,366719.84
146720,46008.824
146721,11315.07
146722,66577.53
146723,197032.9
146724,66535.26
146725,32550.125
146726,225506.89
146727,173679.3
146728,48844.734
146729,37238.633
146730,197175.08
146731,24874.541
146732,22234.1
146733,154208.45
146734,29138.77
146735,44246.984
146736,36612.312
146737,26030.611
146738,43750.258
146739,98433.125
146740,66409.94
146741,11226.04
146742,58557.035
146743,39913.387
146744,55015.88
146745,11118.364
146746,35525.535
146747,49366.473
146748,70089.42
146749,12872.061
146750,103940.086
146751,50128.535
146752,40205.16
146753,43675.54
146754,39331.68
146755,339526.78
146756,273918.38
146757,5509.1426
146758,34128.03
146759,212128.62
146760,58612.133
146761,41313.812
146762,200740.14
146763,23267.17
146764,108046.38
146765,25347.006
146766,247922.23
146767,272411.62
146768,65267.79
146769,200048.86
146770,115345.87
146771,28493.264
146772,33113.027
146773,212859.22
146774,453688.88
146775,77720.83
146776,165873.4
146777,10420.817
146778,44566.004
146779,14932.622
146780,63437.1
146781,39858.367
146782,7788.182
146783,45564.555
146784,54592.39
146785,72118.65
146786,45577.164
146787,75840.03
146788,117164.695
146789,80122.07
146790,29752.732
146791,30456.758
146792,48424.816
146793,247576.61
146794,74797.21
146795,42893.56
146796,73632.805
146797,700004.56
146798,95560.16
146799,33849.344
146800,94930.984
146801,49326.668
146802,241633.22
146803,19261.871
146804,50177.258
146805,104600.56
146806,58750.473
146807,209611.25
146808,320962.16
146809,28847.441
146810,39077.816
146811,48164.99
146812,75993.586
146813,388439.34
146814,43700.832
146815,25099.916
146816,147369.23
146817,30999.684
146818,29703.094
146819,22580.154
146820,133008.27
146821,337669.62
146822,26411.436
146823,79891.14
146824,29759.25
146825,158287.77
146826,332650.97
146827,37956.03
146828,287671.8
146829,36995.15
146830,192287.42
146831,91029.84
146832,39844.992
146833,28184.527
146834,46060.43
146835,12716.518
146836,33313.508
146837,180658.23
146838,45593.402
146839,117326.42
146840,104108.47
146841,157167.62
146842,10862.842
146843,199102.94
146844,308973.44
146845,17074.887
146846,53469.83
146847,72190.07
146848,54513.152
146849,97583.94
146850,99438.15
146851,492797.72
146852,9460.584
146853,51082.254
146854,53175.676
146855,20933.129
146856,48016.848
146857,35519.61
146858,80546.55
146859,574718.6
146860,60159.445
146861,31326.225
146862,24365.406
146863,69623.69
146864,41762.395
146865,62106.48
146866,15758.209
146867,468133.06
146868,31312.557
146869,28848.037
146870,68505.86
146871,17927.963
146872,33589.215
146873,16781.852
146874,772751.25
146875,106798.234
146876,60651.496
146877,18307.049
146878,122158.83
146879,223179.56
146880,58120.19
146881,308094.06
146882,25433.232
146883,29611.695
146884,1102.7815
146885,224870.52
146886,60483.79
146887,66303.24
146888,30646.19
146889,623569.0
146890,243580.3
146891,101223.29
146892,154656.94
146893,21820.477
146894,33470.754
146895,115578.2
146896,54361.82
146897,682157.5
146898,197528.98
146899,10053.611
146900,49854.55
146901,40642.008
146902,36655.87
146903,141173.08
146904,18052.227
146905,24905.855
146906,50642.492
146907,22461.688
146908,116744.52
146909,76390.05
146910,244354.9
146911,215524.9
146912,33789.832
146913,53609.688
146914,135767.88
146915,77688.43
146916,35680.016
146917,47118.04
146918,40173.2
146919,42836.684
146920,107459.86
146921,214108.67
146922,12269.65
146923,169581.64
146924,292232.1
146925,20094.986
146926,108257.29
146927,241529.14
146928,396071.66
146929,291199.75
146930,60427.145
146931,802101.1
146932,31911.6
146933,404427.2
146934,133843.27
146935,116310.21
146936,56211.645
146937,225000.5
146938,90739.99
146939,70149.64
146940,43461.137
146941,15027.46
146942,66250.86
146943,91606.97
146944,37466.875
146945,24090.814
146946,37461.055
146947,37215.92
146948,42553.44
146949,19288.97
146950,53073.703
146951,129641.71
146952,237260.34
146953,175177.73
146954,174594.5
146955,159246.73
146956,103412.625
146957,125384.48
146958,96865.09
146959,39708.9
146960,21532.727
146961,260544.12
146962,379085.62
146963,347141.4
146964,50748.184
146965,27912.768
146966,81405.47
146967,182784.69
146968,101462.34
146969,68829.88
146970,25396.63
146971,989735.94
146972,93129.59
146973,96329.07
146974,44329.477
146975,148323.34
146976,152543.89
146977,71326.305
146978,60033.656
146979,85664.02
146980,45887.85
146981,60573.207
146982,17128.984
146983,22509.592
146984,234263.62
146985,38549.805
146986,137976.88
146987,120393.914
146988,211851.44
146989,30041.121
146990,152140.16
146991,20441.025
146992,29720.963
146993,30938.39
146994,62880.754
146995,45418.254
146996,121075.09
146997,23041.62
146998,85462.21
146999,67390.69
147000,28963.014
147001,195204.66
147002,44739.863
147003,319126.56
147004,5681.3125
147005,114925.67
147006,29002.318
147007,120663.16
147008,39538.824
147009,48799.945
147010,102351.54
147011,76959.125
147012,64346.324
147013,142397.52
147014,100299.67
147015,70948.65
147016,79116.11
147017,731874.2
147018,25585.47
147019,99910.836
147020,43967.39
147021,145725.66
147022,50393.324
147023,11489.937
147024,82015.75
147025,480371.34
147026,267837.28
147027,18560.387
147028,10427.6045
147029,51242.113
147030,139347.31
147031,24979.178
147032,27066.672
147033,42802.004
147034,42571.79
147035,65304.51
147036,144099.61
147037,19562.613
147038,51743.07
147039,114640.695
147040,278251.66
147041,7863.009
147042,57505.37
147043,52454.547
147044,40990.383
147045,81687.29
147046,125984.1
147047,94451.97
147048,15591.931
147049,118829.516
147050,94049.47
147051,35686.844
147052,51148.246
147053,201347.48
147054,41527.145
147055,277345.03
147056,382050.72
147057,229772.9
147058,54396.38
147059,51611.0
147060,19760.727
147061,20497.648
147062,179450.1
147063,14893.363
147064,49337.062
147065,394682.7
147066,53546.656
147067,161218.55
147068,68824.75
147069,50745.5
147070,127752.35
147071,45232.703
147072,15267.216
147073,55424.9
147074,9092.431
147075,74109.914
147076,29453.004
147077,76566.3
147078,357922.1
147079,48253.266
147080,328324.66
147081,36374.715
147082,197800.97
147083,62175.945
147084,233837.81
147085,149045.86
147086,121477.17
147087,99750.05
147088,50507.324
147089,108715.484
147090,544855.94
147091,84579.97
147092,26722.447
147093,104406.375
147094,134772.53
147095,14581.1
147096,17232.443
147097,198237.92
147098,75643.18
147099,162605.47
147100,158529.34
147101,28801.164
147102,415444.25
147103,18074.836
147104,6970.2686
147105,76540.375
147106,61374.125
147107,266248.28
147108,35779.637
147109,105254.38
147110,21247.463
147111,38862.367
147112,150656.22
147113,129979.12
147114,212700.06
147115,59044.484
147116,15159.158
147117,13635.901
147118,24072.291
147119,54561.523
147120,421889.5
147121,73465.39
147122,53736.477
147123,82519.41
147124,49945.047
147125,47784.188
147126,22658.566
147127,54991.867
147128,131991.78
147129,337770.8
147130,157004.23
147131,90567.13
147132,8101.632
147133,523783.84
147134,72194.17
147135,22914.244
147136,56535.387
147137,15217.773
147138,60132.453
147139,99377.336
147140,62488.95
147141,148374.14
147142,2018.8357
147143,163152.53
147144,132375.5
147145,14596.435
147146,95790.51
147147,72425.56
147148,20882.29
147149,7153.2144
147150,23945.27
147151,44958.13
147152,53444.91
147153,25926.496
147154,27512.682
147155,262832.9
147156,36878.164
147157,19525.908
147158,43900.805
147159,94568.14
147160,58366.812
147161,11816.465
147162,54276.266
147163,57628.254
147164,290732.03
147165,99970.31
147166,96691.59
147167,384479.62
147168,103630.04
147169,24757.387
147170,23724.557
147171,82066.11
147172,121943.56
147173,341670.22
147174,34683.773
147175,393590.3
147176,55450.66
147177,11075.172
147178,39836.406
147179,25330.098
147180,52451.863
147181,29601.145
147182,130559.9
147183,126767.85
147184,114235.305
147185,134201.22
147186,56102.082
147187,90874.83
147188,105743.51
147189,24688.541
147190,30667.27
147191,80638.41
147192,12075.458
147193,33593.54
147194,109717.03
147195,53011.48
147196,172934.73
147197,17752.63
147198,47278.63
147199,31696.344
147200,289685.1
147201,347264.97
147202,39450.906
147203,123510.27
147204,89951.055
147205,184865.77
147206,38981.117
147207,220675.28
147208,166153.66
147209,389554.38
147210,93737.98
147211,238356.1
147212,291482.28
147213,78630.05
147214,128207.22
147215,456375.03
147216,14012.291
147217,48362.805
147218,41149.527
147219,62936.56
147220,77583.76
147221,94130.55
147222,88811.7
147223,226358.86
147224,22733.469
147225,46391.27
147226,830841.75
147227,337335.38
147228,737370.9
147229,45948.6
147230,174840.98
147231,100880.27
147232,111395.586
147233,42546.04
147234,78486.42
147235,17527.281
147236,61806.516
147237,21449.193
147238,64149.484
147239,44192.38
147240,37519.61
147241,120399.12
147242,52053.863
147243,153360.36
147244,39718.395
147245,44470.766
147246,77099.555
147247,100350.0
147248,38222.23
147249,133796.75
147250,257463.56
147251,109480.27
147252,42083.504
147253,14382.762
147254,314975.22
147255,55335.055
147256,738279.6
147257,80396.54
147258,34313.6
147259,32163.865
147260,87138.93
147261,31992.588
147262,22188.719
147263,85627.64
147264,45941.35
147265,152446.64
147266,35992.633
147267,97806.91
147268,475971.7
147269,7246.0957
147270,69989.53
147271,167248.12
147272,78811.875
147273,82547.58
147274,62797.008
147275,63718.35
147276,47881.633
147277,50668.695
147278,56931.652
147279,37475.816
147280,134617.86
147281,211470.89
147282,88299.81
147283,30470.959
147284,25189.014
147285,136493.97
147286,45155.047
147287,51178.848
147288,32579.467
147289,471879.47
147290,25066.111
147291,162783.23
147292,61758.25
147293,11204.31
147294,82302.56
147295,183361.1
147296,386077.94
147297,172345.89
147298,89689.83
147299,17885.8
147300,58051.75
147301,15983.869
147302,227423.78
147303,101994.33
147304,162866.28
147305,49760.824
147306,70633.51
147307,43583.125
147308,44012.105
147309,21975.242
147310,209982.55
147311,59081.402
147312,108413.61
147313,147815.97
147314,114038.72
147315,23485.537
147316,16552.816
147317,29284.254
147318,44964.1
147319,92106.0
147320,74917.41
147321,49292.566
147322,12535.258
147323,62711.27
147324,72418.37
147325,86313.25
147326,198604.42
147327,47847.168
147328,37464.3
147329,51361.81
147330,43390.598
147331,51915.2
147332,269718.12
147333,93282.21
147334,29708.924
147335,214420.03
147336,56470.793
147337,56073.332
147338,26844.533
147339,38362.395
147340,24059.363
147341,54810.926
147342,32824.746
147343,225404.3
147344,40542.72
147345,97660.53
147346,29831.957
147347,72793.62
147348,682517.9
147349,1435084.4
147350,10471.829
147351,63733.016
147352,82657.39
147353,220325.17
147354,379197.97
147355,75213.75
147356,21243.105
147357,49239.53
147358,18839.201
147359,273266.56
147360,384203.3
147361,47470.043
147362,93268.234
147363,164196.6
147364,9313.883
147365,10015.848
147366,348987.56
147367,38944.824
147368,34701.73
147369,62467.305
147370,25555.176
147371,119045.44
147372,65767.79
147373,89489.74
147374,553315.44
147375,113024.57
147376,22115.469
147377,452849.03
147378,90860.73
147379,235519.31
147380,33058.54
147381,620862.6
147382,1045928.06
147383,28850.273
147384,22324.826
147385,12879.31
147386,197975.72
147387,154504.83
147388,26704.299
147389,9704.925
147390,31512.41
147391,29994.68
147392,25214.555
147393,187564.97
147394,75172.12
147395,45844.33
147396,72349.15
147397,186986.2
147398,222902.84
147399,14626.865
147400,46049.527
147401,64302.777
147402,86886.46
147403,137469.12
147404,8285.231
147405,116657.94
147406,12913.462
147407,38633.438
147408,48188.9
147409,23306.232
147410,37451.617
147411,172711.25
147412,31053.637
147413,50864.86
147414,36449.82
147415,63010.2
147416,5316.2144
147417,133690.7
147418,23765.805
147419,27424.709
147420,33490.047
147421,92638.86
147422,136946.42
147423,161999.64
147424,24444.205
147425,100532.98
147426,48709.043
147427,163690.58
147428,134163.39
147429,211241.19
147430,27144.502
147431,201775.81
147432,44090.758
147433,58352.68
147434,409772.06
147435,97913.39
147436,28210.334
147437,41078.305
147438,39916.81
147439,36597.1
147440,194776.66
147441,51749.113
147442,25453.615
147443,34429.89
147444,69688.84
147445,107403.94
147446,120440.38
147447,48624.28
147448,116700.48
147449,92725.74
147450,49014.938
147451,80188.94
147452,7976.0264
147453,181945.88
147454,76096.53
147455,42063.285
147456,219760.7
147457,203520.39
147458,51892.766
147459,54807.72
147460,244995.94
147461,171107.58
147462,16908.102
147463,183676.89
147464,317128.97
147465,150954.02
147466,78893.44
147467,107654.42
147468,83271.164
147469,33882.74
147470,13374.617
147471,66366.52
147472,89655.08
147473,76400.945
147474,82891.97
147475,62328.438
147476,801049.6
147477,502634.53
147478,39454.574
147479,522609.34
147480,196245.31
147481,182988.03
147482,11834.273
147483,5727.7534
147484,132703.67
147485,36049.82
147486,157908.6
147487,25106.91
147488,20489.87
147489,45820.156
147490,454321.7
147491,37675.055
147492,122893.805
147493,53798.92
147494,41265.42
147495,31798.18
147496,7741.9673
147497,77730.53
147498,72345.22
147499,116597.31
